,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2541,Insegurança - Ao Vivo,0.442,0.806,10,-5.79,1,0.125,0.58,0.0,0.78,0.591,149.427,audio_features,6LQQGxRzNLsWQtwgLe5fAm,spotify:track:6LQQGxRzNLsWQtwgLe5fAm,https://api.spotify.com/v1/tracks/6LQQGxRzNLsWQtwgLe5fAm,https://api.spotify.com/v1/audio-analysis/6LQQGxRzNLsWQtwgLe5fAm,180853,4
2542,Tonificando,0.737,0.762,7,-7.684,1,0.049,0.0978,0.151,0.309,0.538,114.987,audio_features,7KHr668dDXDGzWOY7vzROW,spotify:track:7KHr668dDXDGzWOY7vzROW,https://api.spotify.com/v1/tracks/7KHr668dDXDGzWOY7vzROW,https://api.spotify.com/v1/audio-analysis/7KHr668dDXDGzWOY7vzROW,213742,4
2543,Fingi na Hora Rir,0.527,0.543,10,-8.417,0,0.0341,0.0206,0.00174,0.0727,0.112,142.533,audio_features,73xBtPtkDL33I1JT36SrnY,spotify:track:73xBtPtkDL33I1JT36SrnY,https://api.spotify.com/v1/tracks/73xBtPtkDL33I1JT36SrnY,https://api.spotify.com/v1/audio-analysis/73xBtPtkDL33I1JT36SrnY,250800,4
2544,Me Deixa Legal - Ao Vivo,0.57,0.916,6,-4.424,0,0.053,0.071,0.000237,0.98,0.849,122.474,audio_features,7z1SlEYWCbf8qcAt4F82HH,spotify:track:7z1SlEYWCbf8qcAt4F82HH,https://api.spotify.com/v1/tracks/7z1SlEYWCbf8qcAt4F82HH,https://api.spotify.com/v1/audio-analysis/7z1SlEYWCbf8qcAt4F82HH,206839,4
2545,Melhor do Que Parece,0.308,0.559,9,-4.926,1,0.0418,0.436,3.95e-05,0.113,0.109,124.772,audio_features,0WaqPCzzUKnuYhNcAyd8lB,spotify:track:0WaqPCzzUKnuYhNcAyd8lB,https://api.spotify.com/v1/tracks/0WaqPCzzUKnuYhNcAyd8lB,https://api.spotify.com/v1/audio-analysis/0WaqPCzzUKnuYhNcAyd8lB,369843,4
2546,Wot's...Uh the Deal,0.479,0.324,7,-16.001,1,0.0255,0.204,0.0,0.0675,0.57,86.75,audio_features,6zGFOp6rJZbYSp9DQO5AHY,spotify:track:6zGFOp6rJZbYSp9DQO5AHY,https://api.spotify.com/v1/tracks/6zGFOp6rJZbYSp9DQO5AHY,https://api.spotify.com/v1/audio-analysis/6zGFOp6rJZbYSp9DQO5AHY,309107,4
2547,Sedona,0.394,0.654,3,-8.243,1,0.0346,0.0404,6.96e-05,0.112,0.264,135.188,audio_features,65T1aY3I9qfNUDVAnaM9bq,spotify:track:65T1aY3I9qfNUDVAnaM9bq,https://api.spotify.com/v1/tracks/65T1aY3I9qfNUDVAnaM9bq,https://api.spotify.com/v1/audio-analysis/65T1aY3I9qfNUDVAnaM9bq,239881,4
2548,Roadhouse Blues,0.623,0.633,9,-8.212,1,0.0304,0.336,4.6e-05,0.147,0.895,121.119,audio_features,1Q5kgpp4pmyGqPwNBzkSrw,spotify:track:1Q5kgpp4pmyGqPwNBzkSrw,https://api.spotify.com/v1/tracks/1Q5kgpp4pmyGqPwNBzkSrw,https://api.spotify.com/v1/audio-analysis/1Q5kgpp4pmyGqPwNBzkSrw,243827,4
2549,Everyday Life,0.512,0.452,2,-8.991,1,0.0292,0.775,0.0818,0.065,0.235,124.103,audio_features,0h9fnCSnbUgOEgibnQByFv,spotify:track:0h9fnCSnbUgOEgibnQByFv,https://api.spotify.com/v1/tracks/0h9fnCSnbUgOEgibnQByFv,https://api.spotify.com/v1/audio-analysis/0h9fnCSnbUgOEgibnQByFv,258533,4
2550,Cape Cod Kwassa Kwassa,0.853,0.515,2,-7.134,1,0.0418,0.843,0.0652,0.127,0.751,104.998,audio_features,2Pq8yUkGmV5MyjzDXTsYav,spotify:track:2Pq8yUkGmV5MyjzDXTsYav,https://api.spotify.com/v1/tracks/2Pq8yUkGmV5MyjzDXTsYav,https://api.spotify.com/v1/audio-analysis/2Pq8yUkGmV5MyjzDXTsYav,214707,4
2551,Monkey Wrench,0.401,0.953,4,-4.276,1,0.0752,1.83e-05,2.56e-05,0.149,0.555,174.217,audio_features,44wXefe8WB9Fd6xwtmAwbR,spotify:track:44wXefe8WB9Fd6xwtmAwbR,https://api.spotify.com/v1/tracks/44wXefe8WB9Fd6xwtmAwbR,https://api.spotify.com/v1/audio-analysis/44wXefe8WB9Fd6xwtmAwbR,231480,4
2552,Holiday / Boulevard of Broken Dreams,0.29,0.827,8,-3.451,1,0.0362,0.000659,2.55e-06,0.301,0.45,167.086,audio_features,0MsrWnxQZxPAcov7c74sSo,spotify:track:0MsrWnxQZxPAcov7c74sSo,https://api.spotify.com/v1/tracks/0MsrWnxQZxPAcov7c74sSo,https://api.spotify.com/v1/audio-analysis/0MsrWnxQZxPAcov7c74sSo,493400,4
2553,Anna Julia,0.427,0.817,3,-5.196,1,0.0385,0.0445,1.67e-05,0.0801,0.458,148.234,audio_features,0aASUtDb1N96NJDwmWj5Gf,spotify:track:0aASUtDb1N96NJDwmWj5Gf,https://api.spotify.com/v1/tracks/0aASUtDb1N96NJDwmWj5Gf,https://api.spotify.com/v1/audio-analysis/0aASUtDb1N96NJDwmWj5Gf,212200,4
2554,Lugar Nenhum,0.771,0.553,4,-6.949,0,0.0296,0.00056,0.463,0.163,0.478,137.018,audio_features,15jWGKg5X0ZMX7kHPw3OYi,spotify:track:15jWGKg5X0ZMX7kHPw3OYi,https://api.spotify.com/v1/tracks/15jWGKg5X0ZMX7kHPw3OYi,https://api.spotify.com/v1/audio-analysis/15jWGKg5X0ZMX7kHPw3OYi,226000,4
2555,Ep. 17 - Terra Sonâmbula - Mia Couto - Resumo + Análise,0.713,0.544,0,-6.872,1,0.366,0.0255,0.0,0.173,0.412,153.988,audio_features,5ZlkC10Zh6CoNBHuXfFT97,spotify:track:5ZlkC10Zh6CoNBHuXfFT97,https://api.spotify.com/v1/tracks/5ZlkC10Zh6CoNBHuXfFT97,https://api.spotify.com/v1/audio-analysis/5ZlkC10Zh6CoNBHuXfFT97,387371,4
2556,Like a Bird,0.623,0.607,10,-5.113,1,0.0353,0.147,3.29e-06,0.227,0.614,89.654,audio_features,2aGw77pZqli064JiPuXYRi,spotify:track:2aGw77pZqli064JiPuXYRi,https://api.spotify.com/v1/tracks/2aGw77pZqli064JiPuXYRi,https://api.spotify.com/v1/audio-analysis/2aGw77pZqli064JiPuXYRi,243160,4
2557,Out Of My Mind,0.626,0.859,11,-4.295,0,0.0378,0.00213,0.00412,0.081,0.153,100.01,audio_features,2foU3yN5SE5IUasPTs91YV,spotify:track:2foU3yN5SE5IUasPTs91YV,https://api.spotify.com/v1/tracks/2foU3yN5SE5IUasPTs91YV,https://api.spotify.com/v1/audio-analysis/2foU3yN5SE5IUasPTs91YV,223680,4
2558,Same Old,0.47,0.809,8,-6.74,1,0.0495,0.272,0.00671,0.0491,0.49,151.836,audio_features,52ojopYMUzeNcudsoz7O9D,spotify:track:52ojopYMUzeNcudsoz7O9D,https://api.spotify.com/v1/tracks/52ojopYMUzeNcudsoz7O9D,https://api.spotify.com/v1/audio-analysis/52ojopYMUzeNcudsoz7O9D,363240,4
2559,fly when i fall,0.572,0.34,8,-10.287,1,0.0297,0.213,1.11e-06,0.078,0.206,119.632,audio_features,1QAGTTs237NByjLsUGJI3f,spotify:track:1QAGTTs237NByjLsUGJI3f,https://api.spotify.com/v1/tracks/1QAGTTs237NByjLsUGJI3f,https://api.spotify.com/v1/audio-analysis/1QAGTTs237NByjLsUGJI3f,250388,3
2560,North East South West,0.167,0.953,7,-2.919,1,0.0694,0.0472,0.0,0.0941,0.46,145.06,audio_features,1hB1x77QvlXC10hvqaBd36,spotify:track:1hB1x77QvlXC10hvqaBd36,https://api.spotify.com/v1/tracks/1hB1x77QvlXC10hvqaBd36,https://api.spotify.com/v1/audio-analysis/1hB1x77QvlXC10hvqaBd36,260867,4
2561,we all believe,0.648,0.473,0,-12.343,1,0.0284,0.706,0.00453,0.12,0.557,96.977,audio_features,2jMgqmkgXS0YDmFxavM8gZ,spotify:track:2jMgqmkgXS0YDmFxavM8gZ,https://api.spotify.com/v1/tracks/2jMgqmkgXS0YDmFxavM8gZ,https://api.spotify.com/v1/audio-analysis/2jMgqmkgXS0YDmFxavM8gZ,195096,4
2562,Now's The Time,0.478,0.534,5,-9.985,1,0.0386,0.485,0.00425,0.188,0.673,100.317,audio_features,0cvA7oe0YMEOl5L017P9lq,spotify:track:0cvA7oe0YMEOl5L017P9lq,https://api.spotify.com/v1/tracks/0cvA7oe0YMEOl5L017P9lq,https://api.spotify.com/v1/audio-analysis/0cvA7oe0YMEOl5L017P9lq,181707,4
2563,Velha Infância - Acústico,0.415,0.134,5,-13.897,1,0.0321,0.885,0.0,0.115,0.563,149.207,audio_features,2mGLhWWDAy7EnDz8wW3xdY,spotify:track:2mGLhWWDAy7EnDz8wW3xdY,https://api.spotify.com/v1/tracks/2mGLhWWDAy7EnDz8wW3xdY,https://api.spotify.com/v1/audio-analysis/2mGLhWWDAy7EnDz8wW3xdY,181277,3
2564,Radioatividade,0.236,0.833,3,-5.794,1,0.0464,0.00593,0.0,0.295,0.526,160.449,audio_features,7zH2cCP5YgcxxXqJv8bR4W,spotify:track:7zH2cCP5YgcxxXqJv8bR4W,https://api.spotify.com/v1/tracks/7zH2cCP5YgcxxXqJv8bR4W,https://api.spotify.com/v1/audio-analysis/7zH2cCP5YgcxxXqJv8bR4W,193462,4
2565,Marcel,0.625,0.645,9,-5.959,1,0.0278,0.54,0.0776,0.347,0.685,106.996,audio_features,5u9cuDcYdOpSRB7fAYXXdp,spotify:track:5u9cuDcYdOpSRB7fAYXXdp,https://api.spotify.com/v1/tracks/5u9cuDcYdOpSRB7fAYXXdp,https://api.spotify.com/v1/audio-analysis/5u9cuDcYdOpSRB7fAYXXdp,187572,4
2566,Movimentá,0.425,0.393,1,-9.369,0,0.192,0.265,1.4e-06,0.111,0.765,193.331,audio_features,4egrSgiPn2hzLyYbRhKNBf,spotify:track:4egrSgiPn2hzLyYbRhKNBf,https://api.spotify.com/v1/tracks/4egrSgiPn2hzLyYbRhKNBf,https://api.spotify.com/v1/audio-analysis/4egrSgiPn2hzLyYbRhKNBf,145706,5
2567,Waste My Time,0.591,0.721,1,-6.487,1,0.0335,0.00123,0.000386,0.097,0.316,119.97,audio_features,0PXX5s9SXJWYWaYTg29oZc,spotify:track:0PXX5s9SXJWYWaYTg29oZc,https://api.spotify.com/v1/tracks/0PXX5s9SXJWYWaYTg29oZc,https://api.spotify.com/v1/audio-analysis/0PXX5s9SXJWYWaYTg29oZc,193500,4
2568,Pedaço De Mim,0.468,0.208,3,-11.406,1,0.0313,0.943,0.0145,0.0854,0.12,139.794,audio_features,4H970qoK32APulFrYfu8xM,spotify:track:4H970qoK32APulFrYfu8xM,https://api.spotify.com/v1/tracks/4H970qoK32APulFrYfu8xM,https://api.spotify.com/v1/audio-analysis/4H970qoK32APulFrYfu8xM,197293,4
2569,a gente faz,0.739,0.716,1,-5.58,0,0.142,0.142,1.24e-05,0.138,0.729,165.125,audio_features,2o8pdF5f4cOhFTvD12JEjS,spotify:track:2o8pdF5f4cOhFTvD12JEjS,https://api.spotify.com/v1/tracks/2o8pdF5f4cOhFTvD12JEjS,https://api.spotify.com/v1/audio-analysis/2o8pdF5f4cOhFTvD12JEjS,158356,4
2570,Level of Concern,0.754,0.583,4,-7.34,0,0.0432,0.32,0.00015,0.144,0.77,122.012,audio_features,6xZ4Q2k2ompmDppyeESIY8,spotify:track:6xZ4Q2k2ompmDppyeESIY8,https://api.spotify.com/v1/tracks/6xZ4Q2k2ompmDppyeESIY8,https://api.spotify.com/v1/audio-analysis/6xZ4Q2k2ompmDppyeESIY8,220051,4
2571,Yoko,0.655,0.428,9,-8.617,1,0.0278,0.247,0.00124,0.162,0.355,130.962,audio_features,6OUoBmIdoDK14RoE5nWlCC,spotify:track:6OUoBmIdoDK14RoE5nWlCC,https://api.spotify.com/v1/tracks/6OUoBmIdoDK14RoE5nWlCC,https://api.spotify.com/v1/audio-analysis/6OUoBmIdoDK14RoE5nWlCC,225000,4
2572,Ruby Fields,0.542,0.505,1,-6.972,0,0.0268,0.474,4.69e-05,0.215,0.332,144.876,audio_features,32h65LacMUd5hTol2JgQOU,spotify:track:32h65LacMUd5hTol2JgQOU,https://api.spotify.com/v1/tracks/32h65LacMUd5hTol2JgQOU,https://api.spotify.com/v1/audio-analysis/32h65LacMUd5hTol2JgQOU,187345,4
2573,An Actuary Retires,0.28,0.925,2,-2.581,0,0.111,0.000898,0.000214,0.061,0.384,154.784,audio_features,5AfERNSHnb3iAK47ZUJo3y,spotify:track:5AfERNSHnb3iAK47ZUJo3y,https://api.spotify.com/v1/tracks/5AfERNSHnb3iAK47ZUJo3y,https://api.spotify.com/v1/audio-analysis/5AfERNSHnb3iAK47ZUJo3y,134040,4
2574,"Here We Go… Again (feat. Tyler, the Creator)",0.469,0.623,1,-4.432,1,0.0302,0.345,0.0,0.588,0.198,134.943,audio_features,1NhjYYcYTRywc0di98xHxf,spotify:track:1NhjYYcYTRywc0di98xHxf,https://api.spotify.com/v1/tracks/1NhjYYcYTRywc0di98xHxf,https://api.spotify.com/v1/audio-analysis/1NhjYYcYTRywc0di98xHxf,209778,4
2575,Transylvania - 2015 Remaster,0.221,0.983,0,-3.204,1,0.15,0.000927,0.971,0.881,0.214,107.26,audio_features,43QZUbTYnsU7ypUKxOyTRz,spotify:track:43QZUbTYnsU7ypUKxOyTRz,https://api.spotify.com/v1/tracks/43QZUbTYnsU7ypUKxOyTRz,https://api.spotify.com/v1/audio-analysis/43QZUbTYnsU7ypUKxOyTRz,244853,4
2576,Smash It Up!,0.263,0.873,0,-7.469,1,0.0706,0.249,3.27e-05,0.235,0.694,166.169,audio_features,6bts3ToLRs4YQ8uJeQmDzF,spotify:track:6bts3ToLRs4YQ8uJeQmDzF,https://api.spotify.com/v1/tracks/6bts3ToLRs4YQ8uJeQmDzF,https://api.spotify.com/v1/audio-analysis/6bts3ToLRs4YQ8uJeQmDzF,176249,4
2577,Os Alquimistas Estão Chegando Os Alquimistas,0.544,0.721,9,-13.429,1,0.0441,0.435,0.000805,0.452,0.739,100.359,audio_features,6WohVJvZ6RYmYN8Nxl9VHa,spotify:track:6WohVJvZ6RYmYN8Nxl9VHa,https://api.spotify.com/v1/tracks/6WohVJvZ6RYmYN8Nxl9VHa,https://api.spotify.com/v1/audio-analysis/6WohVJvZ6RYmYN8Nxl9VHa,195267,4
2578,Stop Calling The Police On Me,0.681,0.58,8,-9.496,1,0.0612,0.319,3.77e-05,0.099,0.368,100.506,audio_features,190fPjBiTtTKbfOSuJOjhv,spotify:track:190fPjBiTtTKbfOSuJOjhv,https://api.spotify.com/v1/tracks/190fPjBiTtTKbfOSuJOjhv,https://api.spotify.com/v1/audio-analysis/190fPjBiTtTKbfOSuJOjhv,146866,4
2579,Helpless,0.329,0.452,8,-7.737,1,0.0334,0.0908,5.43e-06,0.118,0.193,125.217,audio_features,02VdHwnGhy5fTW2CTZkYsb,spotify:track:02VdHwnGhy5fTW2CTZkYsb,https://api.spotify.com/v1/tracks/02VdHwnGhy5fTW2CTZkYsb,https://api.spotify.com/v1/audio-analysis/02VdHwnGhy5fTW2CTZkYsb,303387,3
2580,É Tudo Sobre Você / Ser Mudado - Ao Vivo,0.428,0.681,9,-7.114,0,0.0317,0.546,7.48e-06,0.968,0.301,137.912,audio_features,1h0yBDChztCJRTqmI5U6ou,spotify:track:1h0yBDChztCJRTqmI5U6ou,https://api.spotify.com/v1/tracks/1h0yBDChztCJRTqmI5U6ou,https://api.spotify.com/v1/audio-analysis/1h0yBDChztCJRTqmI5U6ou,442406,4
2581,Heart In a Cage,0.418,0.857,8,-5.133,1,0.0404,2.73e-06,0.805,0.368,0.12,140.02,audio_features,3mYCd23hPxJW5okSvMoy3x,spotify:track:3mYCd23hPxJW5okSvMoy3x,https://api.spotify.com/v1/tracks/3mYCd23hPxJW5okSvMoy3x,https://api.spotify.com/v1/audio-analysis/3mYCd23hPxJW5okSvMoy3x,206173,4
2582,I'll Look Around,0.438,0.0865,0,-16.593,1,0.0334,0.98,5.74e-05,0.103,0.315,69.804,audio_features,1wAURZCIA0k5RNwaJN3dH3,spotify:track:1wAURZCIA0k5RNwaJN3dH3,https://api.spotify.com/v1/tracks/1wAURZCIA0k5RNwaJN3dH3,https://api.spotify.com/v1/audio-analysis/1wAURZCIA0k5RNwaJN3dH3,195587,4
2583,Forget You,0.534,0.716,4,-3.949,1,0.0312,0.00702,0.0163,0.188,0.625,127.962,audio_features,69y9LwukjwAGR0K6NYnaaO,spotify:track:69y9LwukjwAGR0K6NYnaaO,https://api.spotify.com/v1/tracks/69y9LwukjwAGR0K6NYnaaO,https://api.spotify.com/v1/audio-analysis/69y9LwukjwAGR0K6NYnaaO,266147,4
2584,Cotidiano,0.477,0.835,7,-5.248,0,0.0533,0.38,8.3e-06,0.062,0.778,89.855,audio_features,127twwy3iCo1xBRQHyWetU,spotify:track:127twwy3iCo1xBRQHyWetU,https://api.spotify.com/v1/tracks/127twwy3iCo1xBRQHyWetU,https://api.spotify.com/v1/audio-analysis/127twwy3iCo1xBRQHyWetU,168373,4
2585,"Valeu, Valeu",0.224,0.864,9,-6.681,1,0.042,3.18e-05,0.145,0.177,0.37,144.61,audio_features,3mQVRhBBkzww7Pc8iYFAyJ,spotify:track:3mQVRhBBkzww7Pc8iYFAyJ,https://api.spotify.com/v1/tracks/3mQVRhBBkzww7Pc8iYFAyJ,https://api.spotify.com/v1/audio-analysis/3mQVRhBBkzww7Pc8iYFAyJ,262479,4
2586,Stella Brown,0.724,0.48,2,-7.537,1,0.0342,0.211,0.0772,0.289,0.591,125.007,audio_features,4gwltSjdrzKtKz9dlk2Wja,spotify:track:4gwltSjdrzKtKz9dlk2Wja,https://api.spotify.com/v1/tracks/4gwltSjdrzKtKz9dlk2Wja,https://api.spotify.com/v1/audio-analysis/4gwltSjdrzKtKz9dlk2Wja,187415,4
2587,Mess Around,0.423,0.931,11,-5.225,0,0.0539,0.0119,0.00104,0.629,0.61,150.385,audio_features,0X0Lz7LwpiIWcdGqVWaxXD,spotify:track:0X0Lz7LwpiIWcdGqVWaxXD,https://api.spotify.com/v1/tracks/0X0Lz7LwpiIWcdGqVWaxXD,https://api.spotify.com/v1/audio-analysis/0X0Lz7LwpiIWcdGqVWaxXD,173173,4
2588,Wesley's Theory,0.509,0.787,7,-6.754,1,0.265,0.359,2.76e-05,0.26,0.507,114.449,audio_features,7Ks4VCY1wFebnOdJrM13t6,spotify:track:7Ks4VCY1wFebnOdJrM13t6,https://api.spotify.com/v1/tracks/7Ks4VCY1wFebnOdJrM13t6,https://api.spotify.com/v1/audio-analysis/7Ks4VCY1wFebnOdJrM13t6,287360,4
2589,Suave Park,0.885,0.674,6,-9.996,0,0.0784,0.451,0.591,0.213,0.933,145.9,audio_features,2npdD0HQaiAgneU6uilsx5,spotify:track:2npdD0HQaiAgneU6uilsx5,https://api.spotify.com/v1/tracks/2npdD0HQaiAgneU6uilsx5,https://api.spotify.com/v1/audio-analysis/2npdD0HQaiAgneU6uilsx5,106547,4
2590,Chained To The Rhythm,0.562,0.8,0,-5.404,1,0.112,0.0814,0.0,0.199,0.471,95.029,audio_features,7qvxFz3JodM0A7xEM7k3YD,spotify:track:7qvxFz3JodM0A7xEM7k3YD,https://api.spotify.com/v1/tracks/7qvxFz3JodM0A7xEM7k3YD,https://api.spotify.com/v1/audio-analysis/7qvxFz3JodM0A7xEM7k3YD,237733,4
2591,BONEKINHA,0.652,0.823,7,-4.31,1,0.0585,0.053,0.0,0.355,0.353,131.831,audio_features,79Djb1E319BwnYZ8cEA1mQ,spotify:track:79Djb1E319BwnYZ8cEA1mQ,https://api.spotify.com/v1/tracks/79Djb1E319BwnYZ8cEA1mQ,https://api.spotify.com/v1/audio-analysis/79Djb1E319BwnYZ8cEA1mQ,168887,4
2592,Avenida Sete - Ao Vivo,0.246,0.87,7,-4.979,1,0.0713,0.00823,0.000275,0.951,0.535,144.711,audio_features,5GkvK4M9EtOrCneC38lk5g,spotify:track:5GkvK4M9EtOrCneC38lk5g,https://api.spotify.com/v1/tracks/5GkvK4M9EtOrCneC38lk5g,https://api.spotify.com/v1/audio-analysis/5GkvK4M9EtOrCneC38lk5g,340707,4
2593,O Tempo,0.358,0.766,2,-9.715,1,0.0603,0.0343,0.0,0.983,0.362,76.904,audio_features,10C3nAydzBvNfaY86NwUuA,spotify:track:10C3nAydzBvNfaY86NwUuA,https://api.spotify.com/v1/tracks/10C3nAydzBvNfaY86NwUuA,https://api.spotify.com/v1/audio-analysis/10C3nAydzBvNfaY86NwUuA,279893,4
2594,Imperfeito,0.4,0.259,7,-11.053,1,0.0316,0.779,0.0,0.127,0.322,132.373,audio_features,51elUW6IXPOEGaZZ3cNsP2,spotify:track:51elUW6IXPOEGaZZ3cNsP2,https://api.spotify.com/v1/tracks/51elUW6IXPOEGaZZ3cNsP2,https://api.spotify.com/v1/audio-analysis/51elUW6IXPOEGaZZ3cNsP2,231039,5
2595,Deus Cuida de Mim,0.67,0.225,7,-11.149,1,0.036,0.937,0.0,0.0926,0.42,99.955,audio_features,1oA2BvYw6lWg4MxM4ALmyG,spotify:track:1oA2BvYw6lWg4MxM4ALmyG,https://api.spotify.com/v1/tracks/1oA2BvYw6lWg4MxM4ALmyG,https://api.spotify.com/v1/audio-analysis/1oA2BvYw6lWg4MxM4ALmyG,224486,4
2596,Sem Graça,0.689,0.608,11,-8.566,0,0.346,0.262,0.0,0.138,0.47,92.846,audio_features,4PhzFZQnhPnaqXYLAB29MT,spotify:track:4PhzFZQnhPnaqXYLAB29MT,https://api.spotify.com/v1/tracks/4PhzFZQnhPnaqXYLAB29MT,https://api.spotify.com/v1/audio-analysis/4PhzFZQnhPnaqXYLAB29MT,229905,4
2597,At Pace,0.538,0.808,7,-7.782,1,0.029,0.093,0.762,0.373,0.713,148.72,audio_features,2luT9VwCN6ObrUDLba9Nbl,spotify:track:2luT9VwCN6ObrUDLba9Nbl,https://api.spotify.com/v1/tracks/2luT9VwCN6ObrUDLba9Nbl,https://api.spotify.com/v1/audio-analysis/2luT9VwCN6ObrUDLba9Nbl,187707,4
2598,Shelter,0.276,0.796,0,-4.499,1,0.0579,0.00293,0.0,0.184,0.26,199.526,audio_features,2CgOd0Lj5MuvOqzqdaAXtS,spotify:track:2CgOd0Lj5MuvOqzqdaAXtS,https://api.spotify.com/v1/tracks/2CgOd0Lj5MuvOqzqdaAXtS,https://api.spotify.com/v1/audio-analysis/2CgOd0Lj5MuvOqzqdaAXtS,218965,4
2599,Um Só,0.735,0.391,11,-10.393,0,0.03,0.832,0.00366,0.0552,0.349,105.035,audio_features,0e3KKzv7yKPnwcmg5oX6ze,spotify:track:0e3KKzv7yKPnwcmg5oX6ze,https://api.spotify.com/v1/tracks/0e3KKzv7yKPnwcmg5oX6ze,https://api.spotify.com/v1/audio-analysis/0e3KKzv7yKPnwcmg5oX6ze,164169,3
2600,Não Falo Nada,0.789,0.601,8,-8.211,1,0.146,0.462,1.49e-06,0.085,0.6,140.997,audio_features,344G8K622EI1rYTPfgjhEx,spotify:track:344G8K622EI1rYTPfgjhEx,https://api.spotify.com/v1/tracks/344G8K622EI1rYTPfgjhEx,https://api.spotify.com/v1/audio-analysis/344G8K622EI1rYTPfgjhEx,195793,4
2601,15b,0.84,0.565,11,-8.125,1,0.051,0.279,5.4e-05,0.0787,0.955,105.987,audio_features,657snoTuKuYiyv7XhtMvKw,spotify:track:657snoTuKuYiyv7XhtMvKw,https://api.spotify.com/v1/tracks/657snoTuKuYiyv7XhtMvKw,https://api.spotify.com/v1/audio-analysis/657snoTuKuYiyv7XhtMvKw,163566,4
2602,Idiota,0.669,0.785,4,-6.093,0,0.0421,0.0685,0.0,0.566,0.84,131.957,audio_features,6EDj1nbl9wo6ivGI1t59G4,spotify:track:6EDj1nbl9wo6ivGI1t59G4,https://api.spotify.com/v1/tracks/6EDj1nbl9wo6ivGI1t59G4,https://api.spotify.com/v1/audio-analysis/6EDj1nbl9wo6ivGI1t59G4,181627,4
2603,The Curse (feat. Mac Demarco),0.605,0.49,0,-7.148,1,0.0465,0.128,0.000119,0.38,0.355,140.172,audio_features,5bAS2fMy1iHbw3DWrhI2ih,spotify:track:5bAS2fMy1iHbw3DWrhI2ih,https://api.spotify.com/v1/tracks/5bAS2fMy1iHbw3DWrhI2ih,https://api.spotify.com/v1/audio-analysis/5bAS2fMy1iHbw3DWrhI2ih,305512,4
2604,Uzak,0.309,0.229,8,-13.758,1,0.0349,0.796,0.0,0.111,0.341,80.594,audio_features,5acEPsZJEQtO7YuMJ7zI4X,spotify:track:5acEPsZJEQtO7YuMJ7zI4X,https://api.spotify.com/v1/tracks/5acEPsZJEQtO7YuMJ7zI4X,https://api.spotify.com/v1/audio-analysis/5acEPsZJEQtO7YuMJ7zI4X,222771,4
2605,Lost With You,0.373,0.157,4,-16.714,0,0.0331,0.98,0.0103,0.0837,0.319,77.483,audio_features,4ZJXI6GhniCI0kSuin51lF,spotify:track:4ZJXI6GhniCI0kSuin51lF,https://api.spotify.com/v1/tracks/4ZJXI6GhniCI0kSuin51lF,https://api.spotify.com/v1/audio-analysis/4ZJXI6GhniCI0kSuin51lF,175644,4
2606,Depois Que a Dor Passar,0.401,0.464,4,-9.358,1,0.042,0.85,0.0839,0.104,0.36,126.006,audio_features,0ghUBkXM6CyNnV5cdjIUQx,spotify:track:0ghUBkXM6CyNnV5cdjIUQx,https://api.spotify.com/v1/tracks/0ghUBkXM6CyNnV5cdjIUQx,https://api.spotify.com/v1/audio-analysis/0ghUBkXM6CyNnV5cdjIUQx,188373,3
2607,Muderno,0.9,0.331,9,-11.572,1,0.31,0.406,2.12e-05,0.0811,0.643,139.005,audio_features,3AmMgeSQzu52yMMeOvUsoX,spotify:track:3AmMgeSQzu52yMMeOvUsoX,https://api.spotify.com/v1/tracks/3AmMgeSQzu52yMMeOvUsoX,https://api.spotify.com/v1/audio-analysis/3AmMgeSQzu52yMMeOvUsoX,176187,4
2608,Caneca de Mamicas 36 - A mente consumista é oficina do entulho,0.502,0.742,1,-6.481,0,0.0381,0.144,0.0,0.12,0.395,157.965,audio_features,7ill1FHKoeNvpU5heHDBgH,spotify:track:7ill1FHKoeNvpU5heHDBgH,https://api.spotify.com/v1/tracks/7ill1FHKoeNvpU5heHDBgH,https://api.spotify.com/v1/audio-analysis/7ill1FHKoeNvpU5heHDBgH,183715,4
2609,Amigos Libertinos,0.504,0.765,1,-7.167,1,0.0591,0.0828,0.0,0.185,0.846,147.852,audio_features,6jDF842IWrzr1yFZv9RjAY,spotify:track:6jDF842IWrzr1yFZv9RjAY,https://api.spotify.com/v1/tracks/6jDF842IWrzr1yFZv9RjAY,https://api.spotify.com/v1/audio-analysis/6jDF842IWrzr1yFZv9RjAY,150933,4
2610,Velha Amiga,0.585,0.114,5,-13.091,1,0.0504,0.919,1.24e-06,0.112,0.221,121.756,audio_features,5SXfGhz51TJWUpzmSWIZaE,spotify:track:5SXfGhz51TJWUpzmSWIZaE,https://api.spotify.com/v1/tracks/5SXfGhz51TJWUpzmSWIZaE,https://api.spotify.com/v1/audio-analysis/5SXfGhz51TJWUpzmSWIZaE,247061,4
